ac_no,ac_name,candidate_name,gender,age,category,party,general,postal,total,pct_votes,total_electors,party_group,rank
51,Uthangarai,M.Thenmozhi,FEMALE,32,SC,IND,103,1,104,0.04,238299,IND,13
52,Bargur,MATHIAZHAGAN D,MALE,54,GENERAL,DMK,95852,1404,97256,39.16,248335,DMK+,1
52,Bargur,KRISHNAN A,MALE,61,GENERAL,ADMK,84177,465,84642,34.08,248335,ADMK+,2
52,Bargur,KARUNAKARAN K,MALE,28,GENERAL,NTK,10022,94,10116,4.07,248335,NTK,3
52,Bargur,NOTA,,,,NOTA,1507,11,1518,0.61,248335,NOTA,4
52,Bargur,GANESA KUMAR S,MALE,51,GENERAL,AMMKMNKZ,1055,6,1061,0.43,248335,AMMKMNKZ,5
52,Bargur,NIRMALA A,FEMALE,47,GENERAL,NPEP,701,9,710,0.29,248335,NPEP,6
52,Bargur,MANJUNATHAN M,MALE,34,GENERAL,IND,628,1,629,0.25,248335,IND,7
52,Bargur,MURALI M,MALE,31,SC,BSP,442,1,443,0.18,248335,BSP,8
52,Bargur,ARUN GOWTHAM R,MALE,49,GENERAL,IJK,337,8,345,0.14,248335,IJK,9
52,Bargur,MANI K,MALE,31,GENERAL,IND,318,0,318,0.13,248335,IND,10
52,Bargur,SANTHAMOORTHI K,MALE,44,GENERAL,IND,215,0,215,0.09,248335,IND,11
52,Bargur,VASANTHARAJ P,MALE,47,SC,APTADMK,180,3,183,0.07,248335,APTADMK,12
52,Bargur,AANDI A,MALE,60,GENERAL,VTVTK,120,1,121,0.05,248335,VTVTK,13
52,Bargur,KALPANA D,FEMALE,30,GENERAL,IND,115,4,119,0.05,248335,IND,14
52,Bargur,KRISHNAN A,MALE,46,GENERAL,IND,107,1,108,0.04,248335,IND,15
53,Krishnagiri,Ashokkumar.K,MALE,68,GENERAL,ADMK,95300,750,96050,35.81,268189,ADMK+,1
53,Krishnagiri,SENGUTTUVAN.T,MALE,68,GENERAL,DMK,93507,1749,95256,35.52,268189,DMK+,2
53,Krishnagiri,NIRANDARI.V,FEMALE,26,GENERAL,NTK,11009,128,11137,4.15,268189,NTK,3
53,Krishnagiri,RAVISHANKAR.R.K,MALE,54,GENERAL,MNM,3423,32,3455,1.29,268189,MNM,4
53,Krishnagiri,NOTA,,,,NOTA,1827,10,1837,0.68,268189,NOTA,5
53,Krishnagiri,CHANDRAMOHAN.K.M,MALE,50,GENERAL,NCP,1072,16,1088,0.41,268189,NCP,6
53,Krishnagiri,AMEENULLA,MALE,39,GENERAL,AIMIM,851,7,858,0.32,268189,AIMIM,7
53,Krishnagiri,TAMILSELVAN.S,MALE,26,SC,BSP,485,3,488,0.18,268189,BSP,8
53,Krishnagiri,SAKTHI.K,MALE,30,GENERAL,IND,417,1,418,0.16,268189,IND,9
53,Krishnagiri,SIVAN.C,MALE,30,GENERAL,IND,314,4,318,0.12,268189,IND,10
53,Krishnagiri,GOPINATH.M,MALE,43,GENERAL,IND,229,3,232,0.09,268189,IND,11
53,Krishnagiri,VIJAYAKUMAR.R,MALE,38,GENERAL,VTVTK,133,4,137,0.05,268189,VTVTK,12
53,Krishnagiri,SASIKUMAR.K.S,MALE,46,GENERAL,APTADMK,128,1,129,0.05,268189,APTADMK,13
53,Krishnagiri,TVS GANDHI,MALE,48,GENERAL,IND,97,0,97,0.04,268189,IND,14
53,Krishnagiri,RUTHRAMANI.T,MALE,40,GENERAL,DMSK,84,5,89,0.03,268189,DMSK,15
53,Krishnagiri,KUMARESAN.M,MALE,45,SC,IND,59,0,59,0.02,268189,IND,16
54,Veppanahalli,K.P.Munusamy,MALE,68,GENERAL,ADMK,93855,249,94104,37.33,252085,ADMK+,1
54,Veppanahalli,P.Murugan,MALE,51,GENERAL,DMK,90593,457,91050,36.12,252085,DMK+,2
54,Veppanahalli,Sakthivel.M,MALE,46,GENERAL,NTK,8287,23,8310,3.30,252085,NTK,3
54,Veppanahalli,S.M.Murugesan,MALE,54,GENERAL,DMDK,3592,9,3601,1.43,252085,DMDK,4
54,Veppanahalli,Abdul Azeez Amanullah,MALE,58,GENERAL,IND,3015,7,3022,1.20,252085,IND,5
54,Veppanahalli,NOTA,,,,NOTA,1661,1,1662,0.66,252085,NOTA,6
54,Veppanahalli,Jayapal.P,MALE,45,GENERAL,MNM,667,5,672,0.27,252085,MNM,7
54,Veppanahalli,Ramasami.G.C,MALE,66,GENERAL,IND,565,2,567,0.22,252085,IND,8
54,Veppanahalli,Thangapandian.S,MALE,26,GENERAL,TNLK,416,3,419,0.17,252085,TNLK,9
54,Veppanahalli,Chakkarlappa.C,MALE,49,GENERAL,IND,403,2,405,0.16,252085,IND,10
54,Veppanahalli,Lakshmanan Shanmugam,MALE,56,GENERAL,IND,376,2,378,0.15,252085,IND,11
54,Veppanahalli,Yuvaraj.K.P.U,MALE,37,GENERAL,IND,285,0,285,0.11,252085,IND,12
54,Veppanahalli,Mariyappan.M,MALE,40,GENERAL,PT,225,1,226,0.09,252085,PT,13
54,Veppanahalli,Krishnamoorthy.P,MALE,35,GENERAL,IND,154,1,155,0.06,252085,IND,14
54,Veppanahalli,Usha.J,FEMALE,34,GENERAL,IND,146,8,154,0.06,252085,IND,15
54,Veppanahalli,Valli.M,FEMALE,36,GENERAL,APTADMK,124,7,131,0.05,252085,APTADMK,16
55,Hosur,PRAKAASH Y,MALE,56,GENERAL,DMK,117199,1032,118231,33.61,351771,DMK+,1
55,Hosur,JYOTHI S,FEMALE,44,GENERAL,ADMK,105475,389,105864,30.09,351771,ADMK+,2
55,Hosur,GEETHA LAKSHMI S,FEMALE,31,GENERAL,NTK,11391,31,11422,3.25,351771,NTK,3
55,Hosur,MASOOD S,MALE,29,GENERAL,MNM,6536,27,6563,1.87,351771,MNM,4
55,Hosur,NOTA,,,,NOTA,1968,8,1976,0.56,351771,NOTA,5
55,Hosur,MAREGOWDU M,MALE,46,GENERAL,AMMKMNKZ,806,0,806,0.23,351771,AMMKMNKZ,6
55,Hosur,RAMASWAMY G C,MALE,64,GENERAL,IND,628,1,629,0.18,351771,IND,7
55,Hosur,MUTHU R K,MALE,46,GENERAL,IND,585,0,585,0.17,351771,IND,8
55,Hosur,EZHILAN S,MALE,39,GENERAL,VTVTK,460,2,462,0.13,351771,VTVTK,9
55,Hosur,MUTHAMIZH MUDHALVAN S,MALE,65,GENERAL,IND,395,2,397,0.11,351771,IND,10
55,Hosur,LOKESH V,MALE,27,SC,IND,361,0,361,0.10,351771,IND,11
55,Hosur,SELVAM G,MALE,59,GENERAL,NGPP,145,0,145,0.04,351771,NGPP,12
55,Hosur,BALARAJU N,MALE,47,GENERAL,IND,132,0,132,0.04,351771,IND,13
55,Hosur,SUNDAR L,MALE,32,GENERAL,SHS,127,0,127,0.04,351771,SHS,14
55,Hosur,SHANMUGAM R,MALE,45,SC,IND,124,1,125,0.04,351771,IND,15
55,Hosur,DEVAPPA Y,MALE,53,GENERAL,IND,80,1,81,0.02,351771,IND,16
55,Hosur,GEETHA V,FEMALE,31,SC,IND,72,1,73,0.02,351771,IND,17
55,Hosur,JAYASEELAN G,MALE,45,GENERAL,APTADMK,64,1,65,0.02,351771,APTADMK,18
55,Hosur,KISHORE KUMAR R,MALE,39,GENERAL,IND,54,0,54,0.02,351771,IND,19
56,Thalli,RAMACHANDRAN.T,MALE,53,GENERAL,CPI,119621,1020,120641,48.02,251215,DMK+,1
56,Thalli,Dr.NAGESH KUMAR.C,MALE,35,GENERAL,BJP,64131,284,64415,25.64,251215,ADMK+,2
56,Thalli,MARY SELVARANI.R,FEMALE,48,GENERAL,NTK,3760,16,3776,1.50,251215,NTK,3
56,Thalli,NOTA,,,,NOTA,1963,3,1966,0.78,251215,NOTA,4
56,Thalli,ASHOK KUMAR.V,MALE,48,GENERAL,IJK,782,6,788,0.31,251215,IJK,5
56,Thalli,VASANTHAMMA.N,FEMALE,41,GENERAL,IND,582,2,584,0.23,251215,IND,6
56,Thalli,KUMAR.M,MALE,46,GENERAL,IND,419,3,422,0.17,251215,IND,7
56,Thalli,RAVI MUNISWAMY,MALE,59,GENERAL,IND,352,1,353,0.14,251215,IND,8
56,Thalli,SEKAR.M.V,MALE,50,GENERAL,AMMKMNKZ,342,4,346,0.14,251215,AMMKMNKZ,9
56,Thalli,DEVAPPA@DEVAGOWDA.Y,MALE,53,GENERAL,IND,219,3,222,0.09,251215,IND,10
56,Thalli,USHA.M,FEMALE,36,GENERAL,NGPP,208,1,209,0.08,251215,NGPP,11
56,Thalli,RAVI.G,MALE,59,GENERAL,SP,162,0,162,0.06,251215,SP,12
56,Thalli,JANAKI.G,FEMALE,39,GENERAL,VTVTK,137,1,138,0.05,251215,VTVTK,13
57,Palacode,ANBALAGAN.K.P.,MALE,62,GENERAL,ADMK,109105,965,110070,46.37,237391,ADMK+,1
57,Palacode,MURUGAN.P.K.,MALE,53,GENERAL,DMK,81035,935,81970,34.53,237391,DMK+,2
57,Palacode,KALAISELVI.G.,FEMALE,25,GENERAL,NTK,7647,57,7704,3.25,237391,NTK,3
57,Palacode,VIJAYASANKAR.P.,MALE,44,GENERAL,DMDK,2394,15,2409,1.01,237391,DMDK,4
57,Palacode,NOTA,,,,NOTA,1348,3,1351,0.57,237391,NOTA,5
57,Palacode,RAJASEKAR.D.,MALE,46,GENERAL,MNM,1168,8,1176,0.50,237391,MNM,6
57,Palacode,HARI.R.,MALE,44,SC,BSP,580,5,585,0.25,237391,BSP,7
57,Palacode,VADIVEL.M.,MALE,37,GENERAL,IND,464,1,465,0.20,237391,IND,8
57,Palacode,RAJKUMAR.T.,MALE,33,GENERAL,IND,406,0,406,0.17,237391,IND,9
57,Palacode,MURUGAN.K.G.,MALE,43,GENERAL,IND,169,0,169,0.07,237391,IND,10
57,Palacode,MURUGAN.K.,MALE,48,GENERAL,IND,115,5,120,0.05,237391,IND,11
57,Palacode,SHARAVANAN.M.P.,MALE,50,GENERAL,IND,90,0,90,0.04,237391,IND,12
57,Palacode,ANBARASU.D.,MALE,28,GENERAL,IND,79,1,80,0.03,237391,IND,13
58,Pennagaram,MANI. G.K,MALE,69,GENERAL,PMK,105250,873,106123,43.00,246772,ADMK+,1
58,Pennagaram,INBASEKARAN. P.N.P,MALE,37,GENERAL,DMK,83765,1172,84937,34.42,246772,DMK+,2
58,Pennagaram,TAMILAZHAGAN. R,MALE,37,GENERAL,NTK,8890,55,8945,3.62,246772,NTK,3
58,Pennagaram,UTHAYAKUMAR. R,MALE,46,GENERAL,DMDK,2910,11,2921,1.18,246772,DMDK,4
58,Pennagaram,PERIYANANJAPPAN. A,MALE,38,GENERAL,IND,1959,9,1968,0.80,246772,IND,5
58,Pennagaram,NOTA,,,,NOTA,1754,5,1759,0.71,246772,NOTA,6
58,Pennagaram,SHAKILA. K,FEMALE,36,GENERAL,MNM,1451,20,1471,0.60,246772,MNM,7
58,Pennagaram,THIRUMURUGAN. P,MALE,43,GENERAL,IND,450,1,451,0.18,246772,IND,8
58,Pennagaram,MUNUSAMY. S,MALE,51,SC,IND,263,2,265,0.11,246772,IND,9
58,Pennagaram,MOORTHI. S,MALE,30,SC,BSP,238,7,245,0.10,246772,BSP,10
58,Pennagaram,DHARUMAN. K,MALE,31,GENERAL,IND,242,1,243,0.10,246772,IND,11
58,Pennagaram,MANI. K.G.,MALE,40,SC,IND,211,1,212,0.09,246772,IND,12
58,Pennagaram,ANNADURAI. C,MALE,33,GENERAL,DMSK,208,3,211,0.09,246772,DMSK,13
58,Pennagaram,ANNADURAI. V,MALE,38,GENERAL,IND,207,0,207,0.08,246772,IND,14
58,Pennagaram,MANI. P,MALE,51,GENERAL,IND,202,3,205,0.08,246772,IND,15
58,Pennagaram,SIVALINGAM. N,MALE,41,GENERAL,IND,139,3,142,0.06,246772,IND,16
59,Dharmapuri,VENKATESHWARAN.S.P.,MALE,54,GENERAL,PMK,104415,1215,105630,39.16,269773,ADMK+,1
59,Dharmapuri,SUBRAMANI.P,MALE,62,GENERAL,DMK,76846,1924,78770,29.20,269773,DMK+,2
59,Dharmapuri,RAJENDRAN.D.K.,MALE,63,GENERAL,AMMKMNKZ,11166,60,11226,4.16,269773,AMMKMNKZ,3
59,Dharmapuri,SENTHIL KUMAR (A) SENTHIL.A.,MALE,43,GENERAL,NTK,8609,91,8700,3.22,269773,NTK,4
59,Dharmapuri,JAYAVENKATESAN.S.K.,MALE,38,GENERAL,MNM,5034,49,5083,1.88,269773,MNM,5
59,Dharmapuri,NATARAJAN.M.,MALE,46,GENERAL,APTADMK,1890,7,1897,0.70,269773,APTADMK,6
59,Dharmapuri,NOTA,,,,NOTA,1713,13,1726,0.64,269773,NOTA,7
59,Dharmapuri,NATARAJAN.V.,MALE,48,GENERAL,IND,716,2,718,0.27,269773,IND,8
59,Dharmapuri,TAMILARASAN.S.,MALE,63,GENERAL,IND,654,0,654,0.24,269773,IND,9
59,Dharmapuri,PERUMAL.P,MALE,65,SC,BSP,462,2,464,0.17,269773,BSP,10
59,Dharmapuri,SUBRAMANI.K.,MALE,49,GENERAL,IND,364,0,364,0.13,269773,IND,11
59,Dharmapuri,MANIGANDAN.E.V.,MALE,41,GENERAL,IND,355,2,357,0.13,269773,IND,12
59,Dharmapuri,SUBRAMANI.T.,MALE,62,GENERAL,IND,304,0,304,0.11,269773,IND,13
59,Dharmapuri,SHANMUGAM.P.,MALE,43,GENERAL,IND,236,1,237,0.09,269773,IND,14
59,Dharmapuri,SAKTHIVEL.P.,MALE,46,GENERAL,DMSK,210,3,213,0.08,269773,DMSK,15
59,Dharmapuri,RAMASAMY.T.,MALE,64,GENERAL,MIDP,208,0,208,0.08,269773,MIDP,16
59,Dharmapuri,MANI.L.,MALE,63,SC,DAMK,194,0,194,0.07,269773,DAMK,17
59,Dharmapuri,PALANI.S.K.,MALE,65,GENERAL,IND,160,0,160,0.06,269773,IND,18
59,Dharmapuri,SUNDARAMOORTHY.M.,MALE,41,GENERAL,IND,126,1,127,0.05,269773,IND,19
59,Dharmapuri,VENKATESWARAN.B.,MALE,35,GENERAL,IND,114,3,117,0.04,269773,IND,20
59,Dharmapuri,SUBRAMANI.P.,MALE,60,GENERAL,IND,110,0,110,0.04,269773,IND,21
59,Dharmapuri,RAJENDRAN.K.,MALE,42,GENERAL,IND,74,0,74,0.03,269773,IND,22
60,Pappireddipatti,GOVINDASAMY.A,MALE,49,GENERAL,ADMK,113397,1110,114507,43.13,265487,ADMK+,1
60,Pappireddipatti,PRABHU RAJASEKAR.M,MALE,37,GENERAL,DMK,75831,1733,77564,29.22,265487,DMK+,2
60,Pappireddipatti,PALANIAPPAN.P,MALE,59,GENERAL,AMMKMNKZ,15597,266,15863,5.98,265487,AMMKMNKZ,3
60,Pappireddipatti,RAMESH.R,MALE,38,ST,NTK,7490,83,7573,2.85,265487,NTK,4
60,Pappireddipatti,SRINIVASAN,MALE,33,GENERAL,MNM,1720,9,1729,0.65,265487,MNM,5
60,Pappireddipatti,NOTA,,,,NOTA,1330,8,1338,0.50,265487,NOTA,6
60,Pappireddipatti,GOPI.K,MALE,45,SC,BSP,623,2,625,0.24,265487,BSP,7
60,Pappireddipatti,GOVINDHASAMY.R,MALE,50,GENERAL,IND,426,6,432,0.16,265487,IND,8
60,Pappireddipatti,MURUGAN.S,MALE,48,GENERAL,IND,299,1,300,0.11,265487,IND,9
60,Pappireddipatti,VEERAMANI.T,MALE,46,GENERAL,IND,257,0,257,0.10,265487,IND,10
60,Pappireddipatti,ANAND KUMAR.K,MALE,53,GENERAL,IND,186,1,187,0.07,265487,IND,11
60,Pappireddipatti,MURUGAN.R,MALE,44,SC,AMPK,149,1,150,0.06,265487,AMPK,12
60,Pappireddipatti,ELANGO.S.Dr,MALE,61,GENERAL,IND,130,0,130,0.05,265487,IND,13
60,Pappireddipatti,MANIVANNAN.K,MALE,60,GENERAL,IND,121,2,123,0.05,265487,IND,14
60,Pappireddipatti,PALANIAPPAN.R,MALE,43,GENERAL,IND,120,2,122,0.05,265487,IND,15
60,Pappireddipatti,SELVAM.P,MALE,34,GENERAL,IND,89,5,94,0.04,265487,IND,16
61,Harur,SAMPATHKUMAR.V,MALE,46,SC,ADMK,98130,931,99061,39.61,250120,ADMK+,1
61,Harur,KUMAR.A,MALE,45,SC,CPI(M),67358,1341,68699,27.47,250120,DMK+,2
61,Harur,MURUGAN.R,MALE,55,SC,AMMKMNKZ,14161,166,14327,5.73,250120,AMMKMNKZ,3
61,Harur,KEERTHANA.K,FEMALE,30,SC,NTK,10830,120,10950,4.38,250120,NTK,4
61,Harur,NOTA,,,,NOTA,2232,17,2249,0.90,250120,NOTA,5
61,Harur,SIVAKUMAR.A,MALE,46,SC,BSP,920,0,920,0.37,250120,BSP,6
61,Harur,MURUGAN.R,MALE,35,SC,IND,520,1,521,0.21,250120,IND,7
61,Harur,PARTHIPAN.P,MALE,52,SC,IND,409,4,413,0.17,250120,IND,8
61,Harur,KARUTHOVIYAM.P,MALE,32,SC,MIDP,377,5,382,0.15,250120,MIDP,9
61,Harur,SATHEESHKUMAR.S,MALE,27,SC,IJK,275,7,282,0.11,250120,IJK,10
61,Harur,KUMAR.P,MALE,36,SC,IND,263,2,265,0.11,250120,IND,11
61,Harur,PALANI.C,MALE,49,SC,IND,172,1,173,0.07,250120,IND,12
61,Harur,CHINNASAMY.K,MALE,55,SC,DAMK,168,1,169,0.07,250120,DAMK,13
61,Harur,SARATHKUMAR.M,MALE,31,SC,IND,153,1,154,0.06,250120,IND,14
62,Chengam,GIRI.M.P,MALE,46,SC,DMK,106185,1896,108081,39.24,275419,DMK+,1
62,Chengam,NAINAKANNU.M.S,MALE,53,SC,ADMK,95280,1231,96511,35.04,275419,ADMK+,2
62,Chengam,VENNILA.S,FEMALE,34,SC,NTK,11980,100,12080,4.39,275419,NTK,3
62,Chengam,ANBU.S,MALE,37,SC,DMDK,2741,28,2769,1.01,275419,DMDK,4
62,Chengam,NOTA,,,,NOTA,1079,6,1085,0.39,275419,NOTA,5
62,Chengam,SUGANRAJ.S,MALE,33,SC,IJK,823,5,828,0.30,275419,IJK,6
62,Chengam,SHANMUGAM.G,MALE,65,SC,BSP,790,11,801,0.29,275419,BSP,7
62,Chengam,VIJAYACHANDRAN.G,MALE,26,SC,IND,417,0,417,0.15,275419,IND,8
62,Chengam,SELVARAJI.V,MALE,47,SC,IND,379,2,381,0.14,275419,IND,9
62,Chengam,DHINAKARAN.H,MALE,36,SC,IND,200,0,200,0.07,275419,IND,10
62,Chengam,BASKAR.S,MALE,43,SC,NGPP,171,3,174,0.06,275419,NGPP,11
62,Chengam,SIVAPRAKASH.K,MALE,42,SC,IND,139,34,173,0.06,275419,IND,12
62,Chengam,SHARMA.S,MALE,34,SC,IND,85,42,127,0.05,275419,IND,13
62,Chengam,ARUNKUMAR.M,MALE,36,SC,IND,111,1,112,0.04,275419,IND,14
62,Chengam,ANBAZHAGAN.P.G,MALE,50,SC,IND,110,2,112,0.04,275419,IND,15
62,Chengam,SIVAKUMAR.J,MALE,40,SC,IND,99,0,99,0.04,275419,IND,16
63,Tiruvannamalai,E V VELU,MALE,71,GENERAL,DMK,134987,2889,137876,48.11,286589,DMK+,1
63,Tiruvannamalai,S THANIGAIVEL,MALE,46,GENERAL,BJP,42836,367,43203,15.07,286589,ADMK+,2
63,Tiruvannamalai,J KAMALAKKANNAN,MALE,39,GENERAL,NTK,13894,101,13995,4.88,286589,NTK,3
63,Tiruvannamalai,ARUL R,MALE,46,GENERAL,MNM,6169,77,6246,2.18,286589,MNM,4
63,Tiruvannamalai,NOTA,,,,NOTA,2170,24,2194,0.77,286589,NOTA,5
63,Tiruvannamalai,A G PANCHATCHARAM,MALE,68,GENERAL,AMMKMNKZ,2088,20,2108,0.74,286589,AMMKMNKZ,6
63,Tiruvannamalai,J JAMEEL BASHA,MALE,41,GENERAL,IND,774,6,780,0.27,286589,IND,7
63,Tiruvannamalai,J AGNI SELVARASU,MALE,38,GENERAL,NADLMMKLK,545,3,548,0.19,286589,NADLMMKLK,8
63,Tiruvannamalai,KOTHANDAPANI.B,MALE,44,SC,BSP,460,6,466,0.16,286589,BSP,9
63,Tiruvannamalai,K VINAYAGAM,MALE,34,SC,IND,430,0,430,0.15,286589,IND,10
63,Tiruvannamalai,R G VASUDEVAN,MALE,33,GENERAL,IND,291,0,291,0.10,286589,IND,11
63,Tiruvannamalai,N PALANI,MALE,53,GENERAL,IND,145,19,164,0.06,286589,IND,12
63,Tiruvannamalai,D MANIMARAN,MALE,34,SC,IND,152,5,157,0.05,286589,IND,13
63,Tiruvannamalai,A NAKKEERAN,MALE,46,GENERAL,IND,142,4,146,0.05,286589,IND,14
63,Tiruvannamalai,S K SELVAM,MALE,51,GENERAL,VTVTK,130,1,131,0.05,286589,VTVTK,15
63,Tiruvannamalai,R CHANDRAKANTH PILLAI,MALE,37,GENERAL,NGPP,98,3,101,0.04,286589,NGPP,16
64,Kilpennathur,K.Pitchandi,MALE,67,GENERAL,DMK,102713,1962,104675,41.28,253562,DMK+,1
64,Kilpennathur,K.Selvakumar,MALE,44,GENERAL,PMK,76854,1034,77888,30.72,253562,ADMK+,2
64,Kilpennathur,Dr.R.Rameshbabu,MALE,44,GENERAL,NTK,11464,77,11541,4.55,253562,NTK,3
64,Kilpennathur,P.Karthikeyan,MALE,42,GENERAL,AMMKMNKZ,2172,19,2191,0.86,253562,AMMKMNKZ,4
64,Kilpennathur,V.Suganantham,MALE,43,GENERAL,MNM,1431,6,1437,0.57,253562,MNM,5
64,Kilpennathur,NOTA,,,,NOTA,954,7,961,0.38,253562,NOTA,6
64,Kilpennathur,M.Murugan,MALE,46,GENERAL,IND,835,9,844,0.33,253562,IND,7
64,Kilpennathur,R.Subash Chandra Bose,MALE,39,SC,BSP,593,5,598,0.24,253562,BSP,8
64,Kilpennathur,S.Sasikumar,MALE,46,GENERAL,IND,592,5,597,0.24,253562,IND,9
64,Kilpennathur,A.R.Elumalai,MALE,55,GENERAL,VTVTK,497,7,504,0.20,253562,VTVTK,10
64,Kilpennathur,M.Sampathraj,MALE,40,GENERAL,IND,415,2,417,0.16,253562,IND,11
64,Kilpennathur,Sakthivel,MALE,37,SC,IND,407,1,408,0.16,253562,IND,12
64,Kilpennathur,N.Thangaraj,MALE,52,GENERAL,MKLMNTRAPR,313,4,317,0.13,253562,MKLMNTRAPR,13
64,Kilpennathur,M.Dhinakaran,MALE,28,GENERAL,IND,251,20,271,0.11,253562,IND,14
64,Kilpennathur,Farmer Jayaraman,MALE,46,GENERAL,AMAK,236,3,239,0.09,253562,AMAK,15
64,Kilpennathur,P.Ganeshraja,MALE,32,GENERAL,IND,194,3,197,0.08,253562,IND,16
64,Kilpennathur,M.Athiyaman,MALE,27,GENERAL,IND,185,0,185,0.07,253562,IND,17
64,Kilpennathur,C.Jothi,FEMALE,46,GENERAL,IND,151,1,152,0.06,253562,IND,18
64,Kilpennathur,A.Venkatesan,MALE,44,GENERAL,RPPRINAT,147,0,147,0.06,253562,RPPRINAT,19
64,Kilpennathur,G.krishnamurthy,MALE,49,SC,IND,86,39,125,0.05,253562,IND,20
64,Kilpennathur,M.Mohanraja,MALE,40,SC,IND,117,0,117,0.05,253562,IND,21
64,Kilpennathur,R.Lourdammal,FEMALE,60,GENERAL,IND,75,0,75,0.03,253562,IND,22
65,Kalasapakkam,Saravanan.P.S.T,MALE,52,GENERAL,DMK,92712,1422,94134,38.63,243655,DMK+,1
65,Kalasapakkam,Panneerselvam.V,MALE,48,GENERAL,ADMK,84070,842,84912,34.85,243655,ADMK+,2
65,Kalasapakkam,Balaji.E,MALE,35,GENERAL,NTK,8748,74,8822,3.62,243655,NTK,3
65,Kalasapakkam,Nehru.M,MALE,57,GENERAL,DMDK,2738,18,2756,1.13,243655,DMDK,4
65,Kalasapakkam,NOTA,,,,NOTA,1586,9,1595,0.65,243655,NOTA,5
65,Kalasapakkam,Tirunavukarasu.M,MALE,53,GENERAL,IND,755,10,765,0.31,243655,IND,6
65,Kalasapakkam,Panneerselvam.S,MALE,37,GENERAL,IND,712,3,715,0.29,243655,IND,7
65,Kalasapakkam,Rajkumar.E,MALE,44,SC,BSP,623,9,632,0.26,243655,BSP,8
65,Kalasapakkam,Rajamani.K,MALE,57,SC,IND,448,1,449,0.18,243655,IND,9
65,Kalasapakkam,Amutha.G,FEMALE,32,ST,IND,362,20,382,0.16,243655,IND,10
65,Kalasapakkam,Jagannathan.R,MALE,43,GENERAL,IND,320,1,321,0.13,243655,IND,11
65,Kalasapakkam,Saravanan.K,MALE,46,GENERAL,IND,242,6,248,0.10,243655,IND,12
65,Kalasapakkam,Rajendran.M.S,MALE,60,GENERAL,IJK,239,5,244,0.10,243655,IJK,13
65,Kalasapakkam,Panneerselvam.V,MALE,50,GENERAL,IND,238,1,239,0.10,243655,IND,14
65,Kalasapakkam,Kalyanasundaram.A,MALE,47,GENERAL,VTVTK,126,2,128,0.05,243655,VTVTK,15
65,Kalasapakkam,Sampath.R.V,MALE,56,GENERAL,ADK,91,1,92,0.04,243655,ADK,16
66,Polur,Agri KRISHNAMURTHY. S S,MALE,61,GENERAL,ADMK,96878,854,97732,39.86,245195,ADMK+,1
66,Polur,SEKARAN. K.V,MALE,63,GENERAL,DMK,86544,1463,88007,35.89,245195,DMK+,2
66,Polur,LAVANYA. L,FEMALE,31,GENERAL,NTK,10065,132,10197,4.16,245195,NTK,3
66,Polur,KALAVATHI. G,FEMALE,55,GENERAL,MNM,1561,19,1580,0.64,245195,MNM,4
66,Polur,DAKSNAMOORTHY. R,MALE,48,SC,IND,1188,0,1188,0.48,245195,IND,5
66,Polur,NOTA,,,,NOTA,1131,13,1144,0.47,245195,NOTA,6
66,Polur,VIJAYAKUMAR. C,MALE,46,GENERAL,AMMKMNKZ,646,10,656,0.27,245195,AMMKMNKZ,7
66,Polur,Ezhil Arasu. M,MALE,37,GENERAL,BSP,600,4,604,0.25,245195,BSP,8
66,Polur,MURUGESAN. D,MALE,52,SC,IND,278,0,278,0.11,245195,IND,9
66,Polur,SIVA. A,MALE,37,SC,IND,216,0,216,0.09,245195,IND,10
66,Polur,Shanmugasundaram. E,MALE,26,GENERAL,IND,82,8,90,0.04,245195,IND,11
66,Polur,SATHIYARAJ. P,MALE,32,GENERAL,IND,77,10,87,0.04,245195,IND,12
66,Polur,CHIDAMBARAM. V,MALE,62,SC,IND,71,1,72,0.03,245195,IND,13
66,Polur,KALAIMANI. S,MALE,35,SC,IND,56,0,56,0.02,245195,IND,14
66,Polur,GANESAN. C,MALE,55,SC,IND,55,0,55,0.02,245195,IND,15
66,Polur,KRISHNAMURTHI. K,MALE,67,GENERAL,IND,50,0,50,0.02,245195,IND,16
67,Arani,SEVOOR RAMACHANDRAN. S,MALE,63,GENERAL,ADMK,102225,736,102961,37.07,277727,ADMK+,1
67,Arani,S.S.ANBALAGAN,MALE,49,GENERAL,DMK,98386,1447,99833,35.95,277727,DMK+,2
67,Arani,D.PRAKALATHA,FEMALE,31,SC,NTK,10373,118,10491,3.78,277727,NTK,3
67,Arani,V.MANIKANDAN,MALE,28,GENERAL,MNM,2196,17,2213,0.80,277727,MNM,4
67,Arani,G.BASKARAN,MALE,38,GENERAL,DMDK,1852,9,1861,0.67,277727,DMDK,5
67,Arani,NOTA,,,,NOTA,1666,24,1690,0.61,277727,NOTA,6
67,Arani,S.THANIGAIVEL,MALE,56,GENERAL,VTVTK,506,3,509,0.18,277727,VTVTK,7
67,Arani,N.KARTHIKEYAN,MALE,36,GENERAL,IND,395,2,397,0.14,277727,IND,8
67,Arani,K.ANBU,MALE,38,SC,BSP,330,2,332,0.12,277727,BSP,9
67,Arani,DHATCHANAMURTHY.R,MALE,37,GENERAL,IND,313,0,313,0.11,277727,IND,10
