ac_no,ac_name,candidate_name,gender,age,category,party,general,postal,total,pct_votes,total_electors,party_group,rank
204,SATTUR,Mayakkannan. V,MALE,35,GENERAL,IND,462,0,462,0.2,230149,IND,8
204,SATTUR,Manivasagam.s,MALE,47,SC,IND,456,0,456,0.2,230149,IND,9
204,SATTUR,Kamala Vel Selvan. P,MALE,53,GENERAL,BSP,400,4,404,0.18,230149,BSP,10
204,SATTUR,Ramesh Kumar. B,MALE,44,GENERAL,IND,339,1,340,0.15,230149,IND,11
204,SATTUR,Thanga Mariappan. J,MALE,53,GENERAL,IND,239,0,239,0.1,230149,IND,12
204,SATTUR,Mahendran. M,MALE,31,GENERAL,IND,230,1,231,0.1,230149,IND,13
204,SATTUR,Maheshkumar. M,MALE,36,GENERAL,IND,193,0,193,0.08,230149,IND,14
204,SATTUR,Vijendran. G,MALE,67,GENERAL,IND,186,4,190,0.08,230149,IND,15
204,SATTUR,Saravanan. P,MALE,52,GENERAL,IND,186,4,190,0.08,230149,IND,16
204,SATTUR,Thanga Durai. P,MALE,33,GENERAL,PMTDK,130,0,130,0.06,230149,PMTDK,17
204,SATTUR,Mutharasan. M,MALE,37,GENERAL,IND,126,0,126,0.05,230149,IND,18
204,SATTUR,Venkatesan. M,MALE,31,GENERAL,IND,122,1,123,0.05,230149,IND,19
204,SATTUR,Muthukannu. C,MALE,59,GENERAL,TMNK,100,5,105,0.05,230149,TMNK,20
204,SATTUR,Narmada Nandhakumar,FEMALE,48,GENERAL,IND,85,3,88,0.04,230149,IND,21
204,SATTUR,Kaliraj. M,MALE,34,SC,IND,86,0,86,0.04,230149,IND,22
204,SATTUR,Ajithkumar. S,MALE,28,GENERAL,IND,86,0,86,0.04,230149,IND,23
205,SIVAKASI,Keerthana S,FEMALE,29,GENERAL,TVK,68273,436,68709,30.07,228465,TVK+,1
205,SIVAKASI,Ashokan G,MALE,67,GENERAL,INC,56596,443,57039,24.97,228465,DMK+,2
205,SIVAKASI,Rajenthrabhalaji K T,MALE,62,GENERAL,ADMK,50595,483,51078,22.36,228465,ADMK+,3
205,SIVAKASI,Esther Mary Diana A,FEMALE,45,GENERAL,NTK,10087,104,10191,4.46,228465,NTK,4
205,SIVAKASI,Kanipandi M,MALE,28,SC,PT,2484,29,2513,1.1,228465,PT,5
205,SIVAKASI,Ganesan M,MALE,70,GENERAL,AIPTMMK,1695,34,1729,0.76,228465,AIPTMMK,6
205,SIVAKASI,Nota,,,,NOTA,933,15,948,0.41,228465,NOTA,7
205,SIVAKASI,Suresh K,MALE,32,SC,BSP,229,0,229,0.1,228465,BSP,8
205,SIVAKASI,Ramesh P,MALE,39,SC,IND,210,3,213,0.09,228465,IND,9
205,SIVAKASI,Nagalakshmi V,FEMALE,31,GENERAL,IND,204,1,205,0.09,228465,IND,10
205,SIVAKASI,Venkatesh V,MALE,33,GENERAL,IND,195,4,199,0.09,228465,IND,11
205,SIVAKASI,Chinnadurai Alias Dimitro S,MALE,38,GENERAL,CPI(ML)(L),162,0,162,0.07,228465,CPI(ML)(L),12
205,SIVAKASI,Murugan M,MALE,43,SC,IND,120,0,120,0.05,228465,IND,13
205,SIVAKASI,Ganesan S,MALE,57,GENERAL,IND,102,0,102,0.04,228465,IND,14
205,SIVAKASI,Ganesan V,MALE,70,GENERAL,IND,80,0,80,0.04,228465,IND,15
206,VIRUDHUNAGAR,Selvam P,MALE,31,GENERAL,TVK,63070,583,63653,31.68,200938,TVK+,1
206,VIRUDHUNAGAR,Vijayaprabhakar,MALE,35,GENERAL,DMDK,53689,573,54262,27,200938,DMK+,2
206,VIRUDHUNAGAR,Ganesan V.g.,MALE,51,GENERAL,ADMK,33851,361,34212,17.03,200938,ADMK+,3
206,VIRUDHUNAGAR,Lakshmanan,MALE,27,GENERAL,NTK,9938,182,10120,5.04,200938,NTK,4
206,VIRUDHUNAGAR,Balasubramaniam M,MALE,57,SC,PT,2166,51,2217,1.1,200938,PT,5
206,VIRUDHUNAGAR,Nota,,,,NOTA,940,14,954,0.47,200938,NOTA,6
206,VIRUDHUNAGAR,Ajay I,MALE,27,GENERAL,IND,532,0,532,0.26,200938,IND,7
206,VIRUDHUNAGAR,Muthuvel S,MALE,58,GENERAL,IND,508,1,509,0.25,200938,IND,8
206,VIRUDHUNAGAR,Subburaj K,MALE,48,SC,IND,342,1,343,0.17,200938,IND,9
206,VIRUDHUNAGAR,Gunasundaram R,MALE,71,GENERAL,IND,204,0,204,0.1,200938,IND,10
206,VIRUDHUNAGAR,Gurusamy S,MALE,68,GENERAL,IND,180,2,182,0.09,200938,IND,11
206,VIRUDHUNAGAR,Rathinaraja S,MALE,54,GENERAL,NNNMNEK,145,3,148,0.07,200938,NNNMNEK,12
206,VIRUDHUNAGAR,Santhosh Kumar R,MALE,29,GENERAL,IND,137,0,137,0.07,200938,IND,13
206,VIRUDHUNAGAR,Amirtha Pandi M.v,MALE,30,SC,IND,121,1,122,0.06,200938,IND,14
206,VIRUDHUNAGAR,Ranjith S,MALE,30,GENERAL,IND,118,1,119,0.06,200938,IND,15
206,VIRUDHUNAGAR,Vikraman N,MALE,41,SC,DMMK,115,3,118,0.06,200938,DMMK,16
207,ARUPPUKKOTTAI,Ramachandran. K.k.s.s.r,MALE,76,GENERAL,DMK,64124,980,65104,31.27,208168,DMK+,1
207,ARUPPUKKOTTAI,Karthik Kumar. K,MALE,31,GENERAL,TVK,59556,605,60161,28.9,208168,TVK+,2
207,ARUPPUKKOTTAI,Sethupathy. S,MALE,53,GENERAL,ADMK,36783,407,37190,17.87,208168,ADMK+,3
207,ARUPPUKKOTTAI,Manimaran. G,MALE,41,GENERAL,NTK,8338,161,8499,4.08,208168,NTK,4
207,ARUPPUKKOTTAI,Ragupathi. K,MALE,51,SC,PT,2107,72,2179,1.05,208168,PT,5
207,ARUPPUKKOTTAI,Dharmaraj. P,MALE,47,GENERAL,AIPTMMK,1130,17,1147,0.55,208168,AIPTMMK,6
207,ARUPPUKKOTTAI,Nota,,,,NOTA,666,26,692,0.33,208168,NOTA,7
207,ARUPPUKKOTTAI,Arumugam. V,MALE,29,GENERAL,IND,639,2,641,0.31,208168,IND,8
207,ARUPPUKKOTTAI,Sureshkumar. K,MALE,30,GENERAL,IND,573,0,573,0.28,208168,IND,9
207,ARUPPUKKOTTAI,Sundaramoorthi. S,MALE,41,GENERAL,IND,424,0,424,0.2,208168,IND,10
207,ARUPPUKKOTTAI,Senthilkumar. S,MALE,48,GENERAL,IND,263,2,265,0.13,208168,IND,11
207,ARUPPUKKOTTAI,Ganesan. V,MALE,41,SC,PMTDK,194,0,194,0.09,208168,PMTDK,12
207,ARUPPUKKOTTAI,Ramakrishnan. S,MALE,32,GENERAL,IND,161,1,162,0.08,208168,IND,13
207,ARUPPUKKOTTAI,Sanjay Gandhi. V,MALE,34,SC,DMMK,160,0,160,0.08,208168,DMMK,15
207,ARUPPUKKOTTAI,Advocate Sadhuragiri. M,MALE,27,GENERAL,IND,159,1,160,0.08,208168,IND,14
207,ARUPPUKKOTTAI,Elango. G,MALE,45,GENERAL,ETMK,137,2,139,0.07,208168,ETMK,16
207,ARUPPUKKOTTAI,Sundaramahalingam. A,MALE,39,GENERAL,IND,120,0,120,0.06,208168,IND,17
207,ARUPPUKKOTTAI,Anandhan. A,MALE,58,GENERAL,IND,112,3,115,0.06,208168,IND,18
207,ARUPPUKKOTTAI,Muniyandi. M,MALE,46,GENERAL,IND,79,1,80,0.04,208168,IND,19
207,ARUPPUKKOTTAI,Chinnasamy. G,MALE,48,GENERAL,IND,75,1,76,0.04,208168,IND,20
207,ARUPPUKKOTTAI,Palanikumar. M,MALE,46,GENERAL,IND,68,0,68,0.03,208168,IND,21
207,ARUPPUKKOTTAI,Ramamoorthy. G,MALE,48,GENERAL,IND,57,1,58,0.03,208168,IND,22
207,ARUPPUKKOTTAI,Veeraraj. R,MALE,28,SC,IND,55,1,56,0.03,208168,IND,23
207,ARUPPUKKOTTAI,Karthik. M,MALE,31,GENERAL,IND,52,1,53,0.03,208168,IND,24
207,ARUPPUKKOTTAI,Venkatesan. P.s,MALE,59,GENERAL,IND,49,0,49,0.02,208168,IND,25
207,ARUPPUKKOTTAI,Marivel. K,MALE,35,GENERAL,IND,48,0,48,0.02,208168,IND,26
208,TIRUCHULI,Thangam Thenarasu,MALE,59,GENERAL,DMK,74298,787,75085,36.51,205681,DMK+,1
208,TIRUCHULI,Samayan.s,MALE,35,GENERAL,TVK,60912,688,61600,29.95,205681,TVK+,2
208,TIRUCHULI,Rajavarman.m.s.r,MALE,53,GENERAL,ADMK,25205,376,25581,12.44,205681,ADMK+,3
208,TIRUCHULI,Avarangadu Karthik Raja,MALE,34,GENERAL,NTK,12522,241,12763,6.21,205681,NTK,4
208,TIRUCHULI,Gunasekaran.g,MALE,53,SC,PT,1222,26,1248,0.61,205681,PT,5
208,TIRUCHULI,Murugesapandian.t,MALE,63,GENERAL,AIPTMMK,1097,10,1107,0.54,205681,AIPTMMK,6
208,TIRUCHULI,Malai Alagu.m,MALE,43,SC,IND,631,0,631,0.31,205681,IND,7
208,TIRUCHULI,Advocate Thangapandian,MALE,42,GENERAL,IND,518,7,525,0.26,205681,IND,8
208,TIRUCHULI,Nota,,,,NOTA,407,18,425,0.21,205681,NOTA,9
208,TIRUCHULI,Marimuthu.m,MALE,49,GENERAL,IND,392,0,392,0.19,205681,IND,10
208,TIRUCHULI,Kannan.g,MALE,39,GENERAL,ETMK,281,0,281,0.14,205681,ETMK,11
208,TIRUCHULI,Sethuramalingam.s,MALE,81,GENERAL,IND,245,0,245,0.12,205681,IND,12
208,TIRUCHULI,Palaniyandi.m,MALE,52,GENERAL,IND,194,1,195,0.09,205681,IND,13
208,TIRUCHULI,Nallamaruthu.k,MALE,45,GENERAL,IND,164,0,164,0.08,205681,IND,14
208,TIRUCHULI,Rajangam.c,MALE,64,GENERAL,IND,162,0,162,0.08,205681,IND,15
208,TIRUCHULI,Kalimuthu.s,MALE,55,GENERAL,IND,124,0,124,0.06,205681,IND,16
208,TIRUCHULI,Rajkumar.d,MALE,51,GENERAL,tavk,119,0,119,0.06,205681,tavk,17
208,TIRUCHULI,Gurusamy.t,MALE,54,GENERAL,IND,108,6,114,0.06,205681,IND,18
208,TIRUCHULI,Vellaisamy.p,MALE,63,GENERAL,AHIMSASP,108,0,108,0.05,205681,AHIMSASP,19
208,TIRUCHULI,Jeyachitra,FEMALE,35,GENERAL,IND,86,2,88,0.04,205681,IND,20
208,TIRUCHULI,Chenna Kesavan.p,MALE,45,GENERAL,IND,82,3,85,0.04,205681,IND,21
208,TIRUCHULI,Muniyasamy.r,MALE,49,GENERAL,IND,77,0,77,0.04,205681,IND,22
208,TIRUCHULI,Marnadu.m,MALE,51,GENERAL,IND,66,0,66,0.03,205681,IND,23
208,TIRUCHULI,Aravinthasamy.j,MALE,28,GENERAL,IND,65,0,65,0.03,205681,IND,24
209,PARAMAKUDI (SC),Advocate. Kathiravan. K.k,MALE,40,SC,DMK,58217,944,59161,25.16,235109,DMK+,1
209,PARAMAKUDI (SC),Gopirajan. G,MALE,48,SC,TVK,54856,757,55613,23.65,235109,TVK+,2
209,PARAMAKUDI (SC),Dr. Muthiah. S,MALE,69,SC,ADMK,53299,800,54099,23.01,235109,ADMK+,3
209,PARAMAKUDI (SC),Ezhil Elavarasi. R,FEMALE,38,SC,NTK,15013,350,15363,6.53,235109,NTK,4
209,PARAMAKUDI (SC),Amirtha. M,FEMALE,42,SC,AIPTMMK,2191,48,2239,0.95,235109,AIPTMMK,5
209,PARAMAKUDI (SC),Rathina Prakash. K,MALE,45,SC,PT,936,68,1004,0.43,235109,PT,6
209,PARAMAKUDI (SC),Nota,,,,NOTA,685,25,710,0.3,235109,NOTA,7
209,PARAMAKUDI (SC),Kathiravan. R,MALE,32,SC,IND,377,2,379,0.16,235109,IND,8
209,PARAMAKUDI (SC),Raju. A,MALE,36,SC,IND,322,2,324,0.14,235109,IND,9
209,PARAMAKUDI (SC),Raja. M,MALE,45,SC,IND,265,3,268,0.11,235109,IND,10
209,PARAMAKUDI (SC),Karthik Vani. B,MALE,35,SC,IND,230,0,230,0.1,235109,IND,11
209,PARAMAKUDI (SC),Muththiah. M,MALE,67,SC,IND,223,2,225,0.1,235109,IND,12
209,PARAMAKUDI (SC),Radha Krishnan. G,MALE,29,SC,IND,137,1,138,0.06,235109,IND,13
210,TIRUVADANAI,Rajeev,MALE,34,GENERAL,TVK,69001,550,69551,24.48,284130,TVK+,1
210,TIRUVADANAI,Rm. Karumanickam,MALE,39,GENERAL,INC,66394,644,67038,23.59,284130,DMK+,2
210,TIRUVADANAI,M.keerthika,FEMALE,49,GENERAL,ADMK,63205,674,63879,22.48,284130,ADMK+,3
210,TIRUVADANAI,N Premnath,MALE,32,GENERAL,NTK,13224,165,13389,4.71,284130,NTK,4
210,TIRUVADANAI,S Suresh Kasini Venthan,MALE,49,GENERAL,AIFB,1463,19,1482,0.52,284130,AIFB,5
210,TIRUVADANAI,Alagarsamy Pandian,MALE,47,GENERAL,IND,657,18,675,0.24,284130,IND,6
210,TIRUVADANAI,S.balusamy,MALE,66,SC,PT,607,12,619,0.22,284130,PT,7
210,TIRUVADANAI,A Dinesh Kumar,MALE,32,GENERAL,IND,486,5,491,0.17,284130,IND,8
210,TIRUVADANAI,A Segu Ali Uduman,MALE,59,GENERAL,IND,480,1,481,0.17,284130,IND,9
210,TIRUVADANAI,R Thilageswaran,MALE,32,GENERAL,IND,455,2,457,0.16,284130,IND,10
210,TIRUVADANAI,Nota,,,,NOTA,347,7,354,0.12,284130,NOTA,11
210,TIRUVADANAI,B Sikkandar,MALE,39,GENERAL,IND,328,2,330,0.12,284130,IND,12
210,TIRUVADANAI,A Muthusamy,MALE,61,SC,BSP,256,2,258,0.09,284130,BSP,13
210,TIRUVADANAI,K Kaleeswaran,MALE,40,GENERAL,tavk,214,1,215,0.08,284130,tavk,14
210,TIRUVADANAI,Ms Abdul Bakki,MALE,42,GENERAL,IND,208,1,209,0.07,284130,IND,15
210,TIRUVADANAI,R Ilaiyaraja,MALE,35,GENERAL,IDMK,180,0,180,0.06,284130,IDMK,16
210,TIRUVADANAI,Sakthik Kumar,MALE,45,GENERAL,IND,149,1,150,0.05,284130,IND,17
210,TIRUVADANAI,N Anbu Bagurudeen,MALE,70,GENERAL,IND,123,2,125,0.04,284130,IND,18
210,TIRUVADANAI,Devasitham,MALE,39,GENERAL,IND,110,2,112,0.04,284130,IND,19
210,TIRUVADANAI,Alla Pichai,MALE,81,GENERAL,IND,111,1,112,0.04,284130,IND,20
210,TIRUVADANAI,M.vijay,MALE,30,GENERAL,IND,106,3,109,0.04,284130,IND,21
210,TIRUVADANAI,A Mani,MALE,81,GENERAL,IND,59,3,62,0.02,284130,IND,22
211,RAMANATHAPURAM,Katharbatcha Muthuramalingam,MALE,54,GENERAL,DMK,88339,798,89137,28.53,312463,DMK+,1
211,RAMANATHAPURAM,Shahul Hameed,MALE,57,GENERAL,TVK,76228,450,76678,24.54,312463,TVK+,2
211,RAMANATHAPURAM,Gbs K.nagendran,MALE,57,GENERAL,BJP,57156,574,57730,18.48,312463,ADMK+,3
211,RAMANATHAPURAM,S.m. Muthu Kesavan,MALE,32,GENERAL,NTK,10637,129,10766,3.45,312463,NTK,4
211,RAMANATHAPURAM,Nota,,,,NOTA,942,11,953,0.3,312463,NOTA,5
211,RAMANATHAPURAM,Dr.j. Abubakkar Sithick,MALE,51,GENERAL,APTADMK,359,0,359,0.11,312463,APTADMK,6
211,RAMANATHAPURAM,K. Maleswaran,MALE,40,GENERAL,IND,355,1,356,0.11,312463,IND,7
211,RAMANATHAPURAM,A. Chinna Raja,MALE,38,GENERAL,IND,343,7,350,0.11,312463,IND,8
211,RAMANATHAPURAM,Kan Ilango,MALE,55,GENERAL,IND,340,7,347,0.11,312463,IND,9
211,RAMANATHAPURAM,C. Parirajan,MALE,36,GENERAL,VTVTK,226,3,229,0.07,312463,VTVTK,10
211,RAMANATHAPURAM,Pullani,MALE,43,SC,IND,223,0,223,0.07,312463,IND,11
211,RAMANATHAPURAM,Karthigai Pandi,MALE,41,GENERAL,IND,158,2,160,0.05,312463,IND,12
211,RAMANATHAPURAM,S. Murugaboopathy,MALE,56,GENERAL,CPI(ML)(L),145,1,146,0.05,312463,CPI(ML)(L),13
211,RAMANATHAPURAM,Balakrishnan,MALE,65,GENERAL,IND,141,1,142,0.05,312463,IND,14
212,MUDHUKULATHUR,R.s.rajakannappan,MALE,77,GENERAL,DMK,67117,886,68003,22.69,299702,DMK+,1
212,MUDHUKULATHUR,Malarvizhi. B,FEMALE,48,GENERAL,TVK,50787,618,51405,17.15,299702,TVK+,2
212,MUDHUKULATHUR,S.pandi,MALE,79,GENERAL,ADMK,47085,416,47501,15.85,299702,ADMK+,3
212,MUDHUKULATHUR,Dr.r.ramkumar,MALE,35,GENERAL,AIPTMMK,39742,680,40422,13.49,299702,AIPTMMK,4
212,MUDHUKULATHUR,Chandra Prabha Jeyapal,FEMALE,56,GENERAL,NTK,14774,338,15112,5.04,299702,NTK,5
212,MUDHUKULATHUR,Sathiyam C.saravanan,MALE,40,GENERAL,IND,2035,7,2042,0.68,299702,IND,6
212,MUDHUKULATHUR,M. Irulandi,MALE,39,GENERAL,NADLMMKLK,1250,0,1250,0.42,299702,NADLMMKLK,7
212,MUDHUKULATHUR,K.senthil Mallar,MALE,48,SC,tavk,1086,63,1149,0.38,299702,tavk,8
212,MUDHUKULATHUR,C.malaiselvam,MALE,47,SC,PT,967,26,993,0.33,299702,PT,9
212,MUDHUKULATHUR,R.moovendran,MALE,36,SC,IND,484,2,486,0.16,299702,IND,10
212,MUDHUKULATHUR,Ravi Govinthan,MALE,55,GENERAL,IND,445,0,445,0.15,299702,IND,11
212,MUDHUKULATHUR,V.pandi,MALE,61,GENERAL,IND,438,2,440,0.15,299702,IND,12
212,MUDHUKULATHUR,Nota,,,,NOTA,421,8,429,0.14,299702,NOTA,13
212,MUDHUKULATHUR,G. Selvaraj,MALE,40,GENERAL,PMTDK,337,2,339,0.11,299702,PMTDK,14
212,MUDHUKULATHUR,M.boominathan (a) M.k.vaiyavan,MALE,44,SC,IND,335,0,335,0.11,299702,IND,15
212,MUDHUKULATHUR,K.murugan,MALE,44,GENERAL,IND,207,1,208,0.07,299702,IND,16
212,MUDHUKULATHUR,K.gangai Amaran,MALE,34,SC,IND,194,2,196,0.07,299702,IND,17
212,MUDHUKULATHUR,C.kengusamy,MALE,25,GENERAL,IND,165,1,166,0.06,299702,IND,18
212,MUDHUKULATHUR,M.karuppa Samy,MALE,26,GENERAL,IND,159,5,164,0.05,299702,IND,19
212,MUDHUKULATHUR,A. Saravanakumar,MALE,45,GENERAL,NIDP,147,1,148,0.05,299702,NIDP,20
212,MUDHUKULATHUR,K.rajakumar,MALE,43,GENERAL,IND,140,0,140,0.05,299702,IND,21
213,VILATHIKULAM,Markandayan G V,MALE,49,GENERAL,DMK,57458,937,58395,28.42,205465,DMK+,1
213,VILATHIKULAM,P. Kasiram,MALE,44,GENERAL,TVK,49578,589,50167,24.42,205465,TVK+,2
213,VILATHIKULAM,R. Sathya,FEMALE,48,GENERAL,ADMK,48461,418,48879,23.79,205465,ADMK+,3
213,VILATHIKULAM,Balaji Ramachandran,MALE,36,GENERAL,NTK,11574,206,11780,5.73,205465,NTK,4
213,VILATHIKULAM,P.madasamy,MALE,50,GENERAL,PT,1995,62,2057,1,205465,PT,5
213,VILATHIKULAM,C. Ponpandi,MALE,39,GENERAL,AIPTMMK,1359,21,1380,0.67,205465,AIPTMMK,6
213,VILATHIKULAM,Nota,,,,NOTA,636,6,642,0.31,205465,NOTA,7
213,VILATHIKULAM,P. Rajasekaran,MALE,59,GENERAL,IND,440,1,441,0.21,205465,IND,8
213,VILATHIKULAM,G. Muniyasamy,MALE,53,GENERAL,IND,175,0,175,0.09,205465,IND,9
213,VILATHIKULAM,M. Ponnusamy,MALE,59,SC,IND,166,6,172,0.08,205465,IND,10
213,VILATHIKULAM,K. Ajay Kumar,MALE,26,GENERAL,IND,163,3,166,0.08,205465,IND,11
213,VILATHIKULAM,R. Perumal,MALE,53,GENERAL,NIDP,164,2,166,0.08,205465,NIDP,12
213,VILATHIKULAM,P. Jeyakumar,MALE,50,SC,IND,145,3,148,0.07,205465,IND,13
213,VILATHIKULAM,V. Ganesan,MALE,50,GENERAL,IND,87,1,88,0.04,205465,IND,14
213,VILATHIKULAM,A. Prabahar,MALE,33,GENERAL,IND,87,0,87,0.04,205465,IND,15
213,VILATHIKULAM,A. Patturaj,MALE,43,SC,IND,68,3,71,0.03,205465,IND,16
214,THOOTHUKKUDI,Srinath,MALE,52,GENERAL,TVK,99900,636,100536,40.09,250803,TVK+,1
214,THOOTHUKKUDI,P. Geetha Jeevan,FEMALE,55,GENERAL,DMK,62045,760,62805,25.04,250803,DMK+,2
214,THOOTHUKKUDI,Chellapandian S.t.,MALE,70,GENERAL,ADMK,25879,334,26213,10.45,250803,ADMK+,3
214,THOOTHUKKUDI,Jacob Devadoss Abisheak R.,MALE,25,GENERAL,NTK,11574,178,11752,4.69,250803,NTK,4
214,THOOTHUKKUDI,Nota,,,,NOTA,835,18,853,0.34,250803,NOTA,5
214,THOOTHUKKUDI,Yesadurai S.,MALE,64,GENERAL,AIPTMMK,682,7,689,0.27,250803,AIPTMMK,6
214,THOOTHUKKUDI,Samuel J.,MALE,51,GENERAL,IND,338,4,342,0.14,250803,IND,7
214,THOOTHUKKUDI,Dhinakaran S.t.r.m.,MALE,46,GENERAL,IND,260,2,262,0.1,250803,IND,8
214,THOOTHUKKUDI,Ponkumaran P.p.m.t,MALE,66,GENERAL,NNNMNEK,259,2,261,0.1,250803,NNNMNEK,9
214,THOOTHUKKUDI,Srikanth M.v.,MALE,56,GENERAL,NIDP,243,0,243,0.1,250803,NIDP,10
214,THOOTHUKKUDI,Kidar Samsdeen N.a.,MALE,56,GENERAL,tavk,170,2,172,0.07,250803,tavk,11
214,THOOTHUKKUDI,Sahayam T.,MALE,58,GENERAL,CPI(ML)(L),143,0,143,0.06,250803,CPI(ML)(L),12
214,THOOTHUKKUDI,Prasanna Kumar M.,MALE,34,GENERAL,MANAK,137,0,137,0.05,250803,MANAK,13
214,THOOTHUKKUDI,Babu P.,MALE,56,GENERAL,IND,112,3,115,0.05,250803,IND,14
214,THOOTHUKKUDI,Muneeswara Moorthy S.,MALE,46,SC,IND,103,1,104,0.04,250803,IND,15
214,THOOTHUKKUDI,Maruthu Pandian P.,MALE,36,GENERAL,IND,85,0,85,0.03,250803,IND,16
215,TIRUCHENDUR,Anitha R. Radhakrishnan,MALE,73,GENERAL,DMK,71564,1159,72723,31.2,233061,DMK+,1
215,TIRUCHENDUR,J. Murugan,MALE,53,GENERAL,TVK,66350,501,66851,28.68,233061,TVK+,2
215,TIRUCHENDUR,K R M Radhakrishnan,MALE,44,GENERAL,BJP,33665,494,34159,14.66,233061,ADMK+,3
215,TIRUCHENDUR,Ophiliya,FEMALE,33,GENERAL,NTK,9676,118,9794,4.2,233061,NTK,4
215,TIRUCHENDUR,Nota,,,,NOTA,710,12,722,0.31,233061,NOTA,5
215,TIRUCHENDUR,Gopalakrishnan,MALE,35,GENERAL,AIPTMMK,437,5,442,0.19,233061,AIPTMMK,6
215,TIRUCHENDUR,Maharajan. M,MALE,37,GENERAL,PMTDK,320,1,321,0.14,233061,PMTDK,7
215,TIRUCHENDUR,Rasik Mussammil. K,MALE,49,GENERAL,tavk,236,1,237,0.1,233061,tavk,8
215,TIRUCHENDUR,Venkatesh Perumal. S,MALE,50,GENERAL,IND,224,1,225,0.1,233061,IND,9
215,TIRUCHENDUR,Meera Sahib,MALE,42,GENERAL,IND,173,2,175,0.08,233061,IND,10
215,TIRUCHENDUR,Shaik Abdul Kader. P.s.j,MALE,56,GENERAL,IND,149,0,149,0.06,233061,IND,11
215,TIRUCHENDUR,Packia Sam. T,FEMALE,47,GENERAL,NIDP,96,1,97,0.04,233061,NIDP,12
215,TIRUCHENDUR,Veerappa. T,MALE,67,GENERAL,IND,95,1,96,0.04,233061,IND,13
215,TIRUCHENDUR,Rajalingam. M,MALE,50,GENERAL,IND,59,0,59,0.03,233061,IND,14
216,SRIVAIKUNTAM,Saravanan. G,MALE,35,GENERAL,TVK,58143,671,58814,27.4,214630,TVK+,1
216,SRIVAIKUNTAM,Shanmuganathan. S. P,MALE,71,GENERAL,ADMK,56712,916,57628,26.85,214630,ADMK+,2
216,SRIVAIKUNTAM,Oorvasi Amirtharaj. S,MALE,42,GENERAL,INC,40316,961,41277,19.23,214630,DMK+,3
216,SRIVAIKUNTAM,Shunmugasundaram. S,MALE,29,GENERAL,NTK,12912,241,13153,6.13,214630,NTK,4
216,SRIVAIKUNTAM,Muthuramalingam. S,MALE,49,GENERAL,AIFB,2299,48,2347,1.09,214630,AIFB,5
216,SRIVAIKUNTAM,Rajasuthan. N,MALE,48,SC,PT,959,56,1015,0.47,214630,PT,6
216,SRIVAIKUNTAM,Nota,,,,NOTA,566,13,579,0.27,214630,NOTA,7
216,SRIVAIKUNTAM,Sudalaimani. A,MALE,37,SC,NNNMNEK,295,1,296,0.14,214630,NNNMNEK,8
216,SRIVAIKUNTAM,Bishop Dr Godfrey Noble,MALE,52,GENERAL,IND,245,3,248,0.12,214630,IND,9
216,SRIVAIKUNTAM,Subramanian. M,MALE,42,GENERAL,PMTDK,206,2,208,0.1,214630,PMTDK,10
216,SRIVAIKUNTAM,Vasanth Fernando. T,MALE,38,GENERAL,IND,187,0,187,0.09,214630,IND,11
216,SRIVAIKUNTAM,Murugan. S,MALE,54,GENERAL,IND,177,1,178,0.08,214630,IND,12
216,SRIVAIKUNTAM,Arunachalam. C,MALE,31,GENERAL,IND,137,2,139,0.06,214630,IND,13
216,SRIVAIKUNTAM,Viyanarasu. A,MALE,66,SC,tavk,132,3,135,0.06,214630,tavk,14
216,SRIVAIKUNTAM,Mundasamy. K,MALE,63,GENERAL,VSHWTMLK,129,1,130,0.06,214630,VSHWTMLK,15
216,SRIVAIKUNTAM,Bharath. M,MALE,36,GENERAL,NIDP,85,2,87,0.04,214630,NIDP,16
217,OTTAPIDARAM (SC),P .mathanraja,MALE,41,SC,TVK,80561,1064,81625,33.36,244686,TVK+,1
217,OTTAPIDARAM (SC),P.m.ramajeyam,MALE,43,SC,DMK,51927,615,52542,21.47,244686,DMK+,2
217,OTTAPIDARAM (SC),R Sundararaj,MALE,59,SC,AMMKMNKZ,25390,481,25871,10.57,244686,ADMK+,3
217,OTTAPIDARAM (SC),M. Anusiya,FEMALE,31,SC,NTK,16966,313,17279,7.06,244686,NTK,4
217,OTTAPIDARAM (SC),Dr.k. Krishnasamy,MALE,74,SC,PT,14756,294,15050,6.15,244686,PT,5
217,OTTAPIDARAM (SC),Nota,,,,NOTA,853,26,879,0.36,244686,NOTA,6
217,OTTAPIDARAM (SC),C. Aruna Devi,FEMALE,40,SC,NNNMNEK,745,16,761,0.31,244686,NNNMNEK,7
217,OTTAPIDARAM (SC),C .selvakumar,MALE,39,SC,tavk,506,9,515,0.21,244686,tavk,8
217,OTTAPIDARAM (SC),Vedaprakash. A,MALE,67,SC,IND,387,0,387,0.16,244686,IND,9
217,OTTAPIDARAM (SC),M. Ananth,MALE,35,SC,IND,354,3,357,0.15,244686,IND,10
217,OTTAPIDARAM (SC),S .muthuselvam,MALE,26,SC,IND,260,4,264,0.11,244686,IND,11
217,OTTAPIDARAM (SC),Subbulakshmi. S,FEMALE,46,SC,NIDP,226,4,230,0.09,244686,NIDP,12
217,OTTAPIDARAM (SC),M .lakshmanan,MALE,41,SC,IND,197,4,201,0.08,244686,IND,13
